date;pickups;min_temp;max_temp;wind_speed;visibility;pressure;precipitation;snow_depth
01/04/2013;1290;44.1;62.1;5.7;6.8;1000.5;0.08;0.0
02/04/2013;1352;33.1;46.9;8.5;10.0;1009.3;0.0;0.0
03/04/2013;1450;33.1;46.0;8.9;10.0;1014.8;0.0;0.0
04/04/2013;1901;33.1;53.1;6.1;10.0;1020.3;0.0;0.0
05/04/2013;1927;41.0;64.0;4.7;10.0;1008.0;0.0;0.0
06/04/2013;1778;35.1;53.1;6.2;10.0;1016.4;0.0;0.0
07/04/2013;1338;39.9;54.0;5.8;10.0;1018.0;0.0;0.0
08/04/2013;1321;51.1;73.0;4.1;10.0;1011.6;0.0;0.0
09/04/2013;1389;51.1;82.0;4.3;9.3;1009.4;0.0;0.0
10/04/2013;1532;55.0;75.9;4.0;9.7;1007.6;0.0;0.0
11/04/2013;1524;48.2;60.1;4.8;7.4;1008.0;0.49;0.0
12/04/2013;1595;41.0;48.9;9.9;7.5;1007.9;0.01;0.0
13/04/2013;1714;41.0;57.9;3.9;9.7;1005.4;0.63;0.0
14/04/2013;1353;46.9;57.0;3.5;10.0;1011.9;0.01;0.0
15/04/2013;1465;44.1;59.0;5.5;10.0;1020.9;0.0;0.0
16/04/2013;1404;46.9;63.0;5.6;10.0;1021.3;0.0;0.0
17/04/2013;1528;55.0;71.1;5.3;9.9;1016.8;0.02;0.0
18/04/2013;1856;51.1;64.0;4.6;9.9;1020.8;0.01;0.0
19/04/2013;1832;54.0;71.1;6.1;7.9;1008.6;0.0;0.0
20/04/2013;1449;50.0;66.0;7.6;9.3;1006.4;0.11;0.0
21/04/2013;1110;37.0;55.0;5.5;10.0;1026.4;0.06;0.0
22/04/2013;1518;41.0;55.0;6.8;10.0;1031.2;0.0;0.0
23/04/2013;1604;41.0;53.1;8.3;9.8;1023.0;0.0;0.0
24/04/2013;1665;44.1;69.1;4.5;9.4;1011.2;0.0;0.0
25/04/2013;1771;46.0;66.0;4.9;9.6;1013.2;0.0;0.0
26/04/2013;1461;50.0;66.9;2.5;10.0;1021.8;0.0;0.0
27/04/2013;1218;48.0;70.0;4.4;10.0;1023.6;0.0;0.0
28/04/2013;983;51.1;69.1;3.5;10.0;1020.3;0.0;0.0
29/04/2013;1500;53.1;57.0;4.3;9.6;1018.4;0.0;0.0
30/04/2013;1544;51.1;68.0;4.8;10.0;1019.9;0.04;0.0
01/05/2013;1723;46.9;69.1;4.5;10.0;1024.5;0.0;0.0
02/05/2013;1775;48.9;72.0;2.3;10.0;1025.3;0.0;0.0
03/05/2013;2059;51.1;66.0;6.0;10.0;1024.7;0.0;0.0
04/05/2013;1608;48.0;69.1;4.9;10.0;1021.6;0.0;0.0
05/05/2013;1326;46.9;63.0;5.2;10.0;1020.1;0.0;0.0
06/05/2013;2425;46.0;69.1;3.6;9.5;1018.6;0.0;0.0
07/05/2013;2492;52.0;73.9;4.0;9.9;1015.7;0.0;0.0
08/05/2013;2221;57.0;66.0;4.5;6.3;1012.8;1.28;0.0
09/05/2013;1870;54.0;68.0;2.9;6.4;1009.4;1.76;0.0
10/05/2013;1861;59.0;79.0;3.0;9.2;1009.5;0.48;0.0
11/05/2013;1368;61.0;70.0;3.3;5.8;1004.8;0.18;0.0
12/05/2013;949;57.0;70.0;5.4;9.4;1001.2;0.92;0.0
13/05/2013;1557;46.0;59.0;6.6;10.0;1010.5;0.0;0.0
14/05/2013;1862;42.1;61.0;4.3;10.0;1013.9;0.0;0.0
15/05/2013;1623;52.0;66.9;3.3;9.7;1008.9;0.0;0.0
16/05/2013;1984;62.1;79.0;3.3;9.9;1002.4;0.0;0.0
17/05/2013;1621;57.9;72.0;3.0;10.0;1010.6;0.0;0.0
18/05/2013;1424;55.9;66.9;2.2;10.0;1019.7;0.0;0.0
19/05/2013;1063;55.0;60.1;3.6;5.0;1020.5;0.1;0.0
20/05/2013;1532;57.2;77.0;2.0;4.2;1014.2;0.51;0.0
21/05/2013;1378;68.0;86.0;3.6;7.6;1008.6;0.0;0.0
22/05/2013;1301;59.0;81.0;3.7;6.1;1007.1;0.0;0.0
23/05/2013;1191;66.0;80.1;3.9;6.4;1006.2;0.0;0.0
24/05/2013;1072;46.9;66.2;4.5;6.3;1003.6;1.91;0.0
25/05/2013;835;44.6;53.1;7.5;9.1;1008.3;0.29;0.0
26/05/2013;630;48.0;66.0;8.3;10.0;1011.3;0.05;0.0
27/05/2013;767;51.1;73.0;3.3;10.0;1017.3;0.0;0.0
28/05/2013;1452;55.4;66.9;2.3;7.1;1017.3;0.0;0.0
29/05/2013;1905;57.9;82.0;1.6;3.2;1013.8;0.52;0.0
30/05/2013;1661;72.0;90.0;3.8;9.0;1013.8;0.0;0.0
31/05/2013;1686;75.0;90.0;3.4;9.0;1013.8;0.0;0.0
01/06/2013;1540;73.9;90.0;3.8;9.8;1010.2;0.0;0.0
02/06/2013;1043;73.0;88.0;5.1;10.0;1006.1;0.0;0.0
03/06/2013;1524;68.0;82.0;3.5;6.6;1005.2;1.0;0.0
04/06/2013;1705;57.0;75.0;3.9;9.5;1009.8;0.72;0.0
05/06/2013;1559;57.9;73.9;3.7;10.0;1015.9;0.0;0.0
06/06/2013;1606;59.0;70.0;3.7;8.7;1014.9;0.0;0.0
07/06/2013;1638;59.0;64.0;7.2;4.2;1008.2;0.95;0.0
08/06/2013;1204;57.0;77.0;5.9;7.2;1003.5;3.82;0.0
09/06/2013;1055;63.0;80.1;1.7;10.0;1014.7;0.48;0.0
10/06/2013;1669;64.0;75.0;4.2;5.1;1014.3;0.0;0.0
11/06/2013;1481;62.1;78.1;4.9;5.6;1002.5;1.47;0.0
12/06/2013;1579;64.9;75.9;6.1;9.8;1003.1;0.09;0.0
13/06/2013;1622;60.1;73.9;3.6;8.1;1001.2;0.0;0.0
14/06/2013;1489;53.1;72.0;6.5;7.7;999.9;1.58;0.0
15/06/2013;1144;61.0;80.1;3.5;10.0;1008.8;0.06;0.0
16/06/2013;943;64.9;80.1;2.5;9.8;1008.0;0.0;0.0
17/06/2013;1472;69.1;84.0;3.7;9.1;1006.6;0.0;0.0
18/06/2013;1640;64.9;84.0;1.9;7.3;1006.7;0.01;0.0
19/06/2013;1532;59.0;77.0;5.0;8.7;1010.0;0.2;0.0
20/06/2013;1858;62.1;80.1;3.2;10.0;1018.3;0.0;0.0
21/06/2013;1587;64.0;82.0;3.9;10.0;1020.2;0.0;0.0
22/06/2013;1387;64.9;84.0;4.1;10.0;1018.8;0.0;0.0
23/06/2013;943;70.0;88.0;3.8;9.9;1016.1;0.0;0.0
24/06/2013;1504;73.4;90.0;4.0;9.0;1012.2;0.0;0.0
25/06/2013;1536;73.0;91.0;2.9;8.4;1008.7;0.0;0.0
26/06/2013;1493;73.9;84.9;3.7;9.2;1005.0;0.0;0.0
27/06/2013;1679;73.9;86.0;2.9;7.9;1003.1;0.05;0.0
28/06/2013;1488;73.0;84.9;4.6;8.1;995.6;0.24;0.0
29/06/2013;1179;71.1;82.9;3.5;8.7;996.5;0.0;0.0
30/06/2013;1012;73.9;84.0;3.0;7.5;1003.6;0.0;0.0
01/07/2013;1356;72.0;77.0;2.7;6.6;1009.1;0.0;0.0
02/07/2013;1318;72.0;82.0;2.2;7.9;1014.2;0.84;0.0
03/07/2013;1340;73.0;82.9;4.2;8.5;1018.0;0.08;0.0
04/07/2013;678;75.0;87.1;3.1;8.4;1018.2;0.53;0.0
05/07/2013;1100;75.9;90.0;4.7;9.4;1017.0;0.0;0.0
06/07/2013;807;78.1;91.9;3.9;9.8;1014.6;0.0;0.0
07/07/2013;815;80.1;91.9;3.6;10.0;1011.6;0.0;0.0
08/07/2013;1327;73.0;89.1;3.8;9.5;1011.0;0.0;0.0
09/07/2013;1336;73.9;88.0;4.1;6.9;1012.4;0.22;0.0
10/07/2013;1419;73.9;84.9;2.9;6.7;1008.9;0.23;0.0
11/07/2013;1554;75.9;84.0;3.3;9.0;1005.8;0.0;0.0
12/07/2013;1414;72.0;82.0;7.3;8.9;1010.8;0.0;0.0
13/07/2013;1123;66.9;81.0;6.2;4.4;1017.0;0.28;0.0
14/07/2013;1013;73.4;88.0;2.9;7.7;1020.8;0.03;0.0
15/07/2013;1554;78.1;93.9;3.4;9.6;1018.2;0.0;0.0
16/07/2013;1512;77.0;93.9;3.9;9.3;1016.7;0.0;0.0
17/07/2013;1801;79.0;97.0;2.7;8.6;1016.1;0.0;0.0
18/07/2013;1608;81.0;98.1;3.6;8.2;1012.1;0.0;0.0
19/07/2013;1446;82.9;96.1;3.6;6.7;1008.3;0.0;0.0
20/07/2013;1468;81.0;93.0;5.6;6.5;1003.8;0.0;0.0
21/07/2013;1253;78.1;89.1;3.9;9.8;1007.4;0.0;0.0
22/07/2013;1937;75.0;86.0;4.4;6.6;1008.6;0.0;0.0
23/07/2013;1772;73.0;87.1;3.5;7.3;1000.3;0.37;0.0
24/07/2013;1670;75.0;82.9;3.6;10.0;1001.0;0.31;0.0
25/07/2013;1444;64.0;78.1;7.4;10.0;1010.7;0.0;0.0
26/07/2013;1306;64.0;82.9;5.3;10.0;1011.7;0.01;0.0
27/07/2013;1091;70.0;82.0;3.6;9.8;1012.1;0.0;0.0
28/07/2013;883;70.0;78.1;1.4;9.3;1010.0;0.0;0.0
29/07/2013;1629;69.1;84.9;2.9;7.9;1010.8;0.25;0.0
30/07/2013;1468;66.9;82.9;3.8;10.0;1015.3;0.01;0.0
31/07/2013;1451;66.9;82.9;2.2;10.0;1015.2;0.0;0.0
01/08/2013;982;66.0;82.9;2.3;6.9;1009.9;0.0;0.0
02/08/2013;754;66.9;82.9;3.7;6.9;1006.4;0.65;0.0
03/08/2013;570;66.9;82.9;3.4;9.3;1007.5;0.01;0.0
04/08/2013;575;66.0;80.1;3.9;10.0;1007.0;0.05;0.0
05/08/2013;1765;62.1;80.1;3.7;10.0;1011.4;0.0;0.0
06/08/2013;1713;62.1;82.0;1.7;10.0;1013.6;0.0;0.0
07/08/2013;1474;64.0;82.0;4.6;10.0;1015.1;0.0;0.0
08/08/2013;1358;70.0;81.0;3.7;7.2;1012.8;0.18;0.0
09/08/2013;1452;70.0;84.9;3.3;7.4;1008.1;0.32;0.0
10/08/2013;1047;70.0;84.9;4.4;9.8;1008.8;0.01;0.0
11/08/2013;427;64.9;82.9;2.3;10.0;1013.6;0.0;0.0
12/08/2013;1363;64.9;82.0;2.0;9.5;1011.3;0.05;0.0
13/08/2013;1350;68.0;82.0;1.7;6.0;1005.1;0.01;0.0
14/08/2013;1457;61.0;73.9;5.3;9.6;1005.4;0.84;0.0
15/08/2013;1399;59.0;77.0;3.3;10.0;1014.1;0.0;0.0
16/08/2013;1435;59.0;82.0;1.7;10.0;1016.0;0.0;0.0
17/08/2013;1387;64.0;84.0;1.6;10.0;1019.0;0.0;0.0
18/08/2013;1284;64.0;84.0;2.5;9.8;1018.7;0.0;0.0
19/08/2013;1617;66.0;79.0;2.4;9.8;1014.3;0.0;0.0
20/08/2013;1765;66.0;88.0;3.3;9.7;1013.9;0.0;0.0
21/08/2013;1378;68.0;90.0;1.9;9.8;1015.5;0.0;0.0
22/08/2013;1459;71.1;90.0;2.9;7.5;1011.4;0.0;0.0
23/08/2013;1530;71.1;82.0;4.6;8.7;1009.3;0.25;0.0
24/08/2013;1278;64.9;82.0;5.3;10.0;1018.5;0.0;0.0
25/08/2013;907;64.0;82.9;2.4;10.0;1022.3;0.0;0.0
26/08/2013;1273;64.0;84.0;4.9;10.0;1015.5;0.0;0.0
27/08/2013;1544;68.0;87.1;4.9;9.3;1006.9;0.05;0.0
28/08/2013;1387;71.1;87.1;1.8;7.1;1006.9;0.01;0.0
29/08/2013;1425;71.1;86.0;4.0;6.3;1009.5;0.43;0.0
30/08/2013;1265;69.8;84.0;3.6;9.2;1010.2;0.0;0.0
31/08/2013;967;70.0;86.0;4.4;8.0;1005.9;0.0;0.0
01/09/2013;844;73.0;86.0;2.7;9.3;1005.3;0.0;0.0
02/09/2013;751;73.9;84.0;0.9;6.3;1003.6;0.0;0.0
03/09/2013;1514;71.1;82.0;2.7;7.9;1003.1;0.08;0.0
04/09/2013;1447;64.9;82.0;4.4;10.0;1009.1;0.03;0.0
05/09/2013;1428;64.9;82.0;4.3;10.0;1010.4;0.0;0.0
06/09/2013;1478;57.0;80.1;4.2;10.0;1017.5;0.0;0.0
07/09/2013;1545;57.0;80.1;2.9;10.0;1013.3;0.0;0.0
08/09/2013;1080;59.0;82.9;4.5;10.0;1006.7;0.0;0.0
09/09/2013;1677;57.0;82.9;4.9;10.0;1016.6;0.0;0.0
10/09/2013;1675;57.0;87.1;4.1;8.9;1015.4;0.01;0.0
11/09/2013;1709;68.0;96.1;3.9;6.3;1013.5;0.0;0.0
12/09/2013;1792;70.0;86.0;4.6;6.1;1007.2;0.0;0.0
13/09/2013;1752;66.9;87.1;4.1;8.0;1000.6;1.66;0.0
14/09/2013;1260;54.0;77.0;4.7;10.0;1009.3;0.06;0.0
15/09/2013;1045;51.1;73.0;2.9;10.0;1016.1;0.0;0.0
16/09/2013;1595;51.1;73.0;3.2;9.9;1013.7;0.01;0.0
17/09/2013;1571;50.0;73.0;5.4;10.0;1022.4;0.02;0.0
18/09/2013;1760;50.0;72.0;1.4;10.0;1021.2;0.0;0.0
19/09/2013;1848;51.1;78.1;2.9;10.0;1016.2;0.0;0.0
20/09/2013;1703;55.0;79.0;2.1;9.6;1013.3;0.0;0.0
21/09/2013;1475;60.1;79.0;3.6;10.0;1008.0;0.0;0.0
22/09/2013;1287;59.0;77.0;4.6;8.8;1002.2;1.17;0.0
23/09/2013;1435;50.0;69.1;3.7;10.0;1009.9;0.45;0.0
24/09/2013;1710;46.9;73.0;3.8;10.0;1010.8;0.0;0.0
25/09/2013;1743;46.9;73.0;2.0;10.0;1008.7;0.0;0.0
26/09/2013;1604;52.0;73.0;3.1;10.0;1010.7;0.0;0.0
27/09/2013;1725;57.0;71.1;3.3;10.0;1016.9;0.0;0.0
28/09/2013;1337;55.9;73.0;4.4;10.0;1020.4;0.0;0.0
29/09/2013;984;55.9;73.0;2.4;10.0;1017.3;0.0;0.0
30/09/2013;1439;55.9;75.0;2.1;9.8;1012.8;0.0;0.0
01/10/2013;1800;55.9;82.0;2.3;10.0;1010.1;0.0;0.0
02/10/2013;1948;59.0;82.9;3.6;10.0;1009.4;0.0;0.0
03/10/2013;1817;63.0;82.9;0.9;9.9;1013.1;0.0;0.0
04/10/2013;1623;63.0;86.0;2.0;8.5;1012.2;0.0;0.0
05/10/2013;1781;64.0;86.0;3.5;6.4;1012.9;0.0;0.0
06/10/2013;1365;64.0;75.9;4.7;4.2;1013.7;0.0;0.0
07/10/2013;1435;62.1;75.9;5.2;6.9;1008.7;0.0;0.0
08/10/2013;1577;54.0;75.9;5.0;10.0;1016.0;0.25;0.0
09/10/2013;1709;53.1;66.9;7.2;10.0;1022.7;0.0;0.0
10/10/2013;1940;53.1;64.9;7.3;10.0;1018.4;0.0;0.0
11/10/2013;1771;54.0;68.0;8.1;10.0;1012.9;0.0;0.0
12/10/2013;1677;60.1;72.0;8.9;10.0;1015.9;0.02;0.0
13/10/2013;1402;55.9;72.0;8.9;10.0;1022.2;0.0;0.0
14/10/2013;1578;52.0;66.0;2.8;10.0;1022.3;0.0;0.0
15/10/2013;1704;52.0;72.0;2.1;9.5;1018.3;0.0;0.0
16/10/2013;1839;53.1;72.0;3.1;10.0;1013.0;0.0;0.0
17/10/2013;2054;62.1;73.0;1.3;7.0;1007.0;0.0;0.0
18/10/2013;2441;57.0;73.0;6.4;9.6;1004.6;0.02;0.0
19/10/2013;1890;52.0;68.0;2.2;10.0;1008.8;0.0;0.0
20/10/2013;1622;50.0;64.0;5.5;10.0;1007.0;0.01;0.0
21/10/2013;1453;50.0;66.0;3.1;10.0;1013.8;0.0;0.0
22/10/2013;1751;50.0;66.9;3.8;10.0;1006.6;0.0;0.0
23/10/2013;1707;48.0;66.9;3.8;10.0;1002.1;0.0;0.0
24/10/2013;1847;42.1;54.0;6.0;10.0;1005.9;0.0;0.0
25/10/2013;1747;39.9;54.0;4.3;10.0;1013.7;0.0;0.0
26/10/2013;1752;42.1;54.0;5.5;10.0;1015.4;0.0;0.0
27/10/2013;2409;41.0;57.9;4.3;10.0;1008.8;0.0;0.0
28/10/2013;1518;43.0;61.0;3.7;10.0;1016.9;0.0;0.0
29/10/2013;1775;43.0;61.0;4.9;10.0;1023.1;0.0;0.0
30/10/2013;1863;44.1;60.1;1.8;9.6;1020.4;0.0;0.0
31/10/2013;2003;46.9;64.9;2.3;6.2;1014.8;0.0;0.0
01/11/2013;3073;53.1;70.0;4.8;9.5;999.6;0.07;0.0
02/11/2013;1461;55.0;70.0;3.2;10.0;999.7;0.12;0.0
03/11/2013;2094;41.0;68.0;5.3;10.0;1011.3;0.0;0.0
04/11/2013;1730;35.1;55.0;5.7;10.0;1029.3;0.0;0.0
05/11/2013;1778;35.1;55.0;3.8;10.0;1031.8;0.0;0.0
06/11/2013;1757;41.0;61.0;3.0;10.0;1024.0;0.0;0.0
07/11/2013;2127;48.0;63.0;4.8;9.4;1008.5;0.0;0.0
08/11/2013;1635;39.9;48.0;7.3;10.0;1011.3;0.13;0.0
09/11/2013;1485;37.9;50.0;4.8;10.0;1018.1;0.0;0.0
10/11/2013;1199;37.9;60.1;6.0;10.0;1008.8;0.0;0.0
11/11/2013;1448;43.0;61.0;6.5;10.0;1014.3;0.0;0.0
12/11/2013;1558;34.0;52.0;5.0;9.5;1013.4;0.02;0.0
13/11/2013;1599;28.9;39.0;5.6;10.0;1021.5;0.01;0.0
14/11/2013;2027;33.1;52.0;6.4;10.0;1018.6;0.0;0.0
15/11/2013;1522;33.1;57.0;4.0;10.0;1017.8;0.0;0.0
16/11/2013;1647;44.1;60.1;3.4;9.4;1020.1;0.03;0.0
17/11/2013;1153;45.0;60.1;2.1;5.1;1017.1;0.02;0.0
18/11/2013;1408;51.1;64.9;5.8;7.9;1001.5;0.25;0.0
19/11/2013;1630;39.9;64.9;8.9;10.0;1009.6;0.22;0.0
20/11/2013;1881;32.0;51.1;5.8;10.0;1026.4;0.0;0.0
21/11/2013;1672;32.0;51.1;4.2;10.0;1029.9;0.0;0.0
22/11/2013;1795;35.1;57.0;5.1;8.9;1018.1;0.01;0.0
23/11/2013;2040;39.0;57.0;7.2;9.8;1009.6;0.06;0.0
24/11/2013;1423;23.0;37.4;10.8;9.7;1014.6;0.0;0.0
25/11/2013;1773;23.0;35.1;5.6;10.0;1024.3;0.0;0.0
26/11/2013;1402;23.0;41.0;3.2;9.1;1020.5;0.0;0.0
27/11/2013;1460;33.1;62.1;7.9;5.5;995.6;2.18;0.0
28/11/2013;824;30.0;39.2;7.9;10.0;1012.3;0.31;0.0
29/11/2013;1011;30.0;39.0;2.4;10.0;1028.9;0.0;0.0
30/11/2013;1129;25.0;39.0;4.9;10.0;1034.0;0.0;0.0
01/12/2013;949;25.0;48.9;2.1;10.0;1019.5;0.0;0.0
02/12/2013;1389;36.0;48.9;2.2;8.2;1009.9;0.0;0.0
03/12/2013;1562;37.9;53.1;2.7;6.9;1008.0;0.0;0.0
04/12/2013;1970;37.9;53.1;2.4;6.4;1013.1;0.0;0.0
05/12/2013;2037;41.0;60.1;2.6;5.0;1013.4;0.01;0.0
06/12/2013;1687;43.0;62.1;4.2;6.0;1010.3;0.04;0.0
07/12/2013;1751;35.6;42.1;6.1;7.8;1018.5;0.83;0.0
08/12/2013;1221;28.9;41.0;5.2;9.0;1028.7;0.14;0.0
09/12/2013;1424;28.9;39.0;6.8;4.2;1016.9;0.28;0.0
10/12/2013;1519;30.9;39.0;5.1;6.3;1009.7;0.1;0.0
11/12/2013;1567;27.0;37.0;6.8;10.0;1017.8;0.23;0.0
12/12/2013;1853;23.0;33.1;6.6;10.0;1019.8;0.0;0.0
13/12/2013;1811;23.0;35.1;5.5;10.0;1016.6;0.0;0.0
14/12/2013;1443;21.2;34.0;7.0;5.7;1023.1;0.0;0.0
15/12/2013;1147;21.9;39.9;8.1;6.2;1001.2;1.45;0.0
16/12/2013;1406;26.1;39.9;7.4;10.0;1010.1;0.72;3.1
17/12/2013;1555;24.8;32.0;5.2;6.1;1014.7;0.01;3.1
18/12/2013;1607;23.0;37.0;5.5;9.7;1011.0;0.18;3.1
19/12/2013;1978;23.0;45.0;4.8;9.7;1014.9;0.0;3.9
20/12/2013;1663;30.0;53.1;3.0;10.0;1012.8;0.0;3.1
21/12/2013;1395;41.0;63.0;7.0;9.8;1009.7;0.01;3.1
22/12/2013;1093;51.1;71.1;5.5;10.0;1007.0;0.0;1.2
23/12/2013;1105;52.0;71.1;3.7;7.5;1009.9;0.07;0.0
24/12/2013;973;34.0;64.0;5.8;10.0;1015.5;0.44;0.0
25/12/2013;530;19.0;42.1;5.2;10.0;1025.4;0.0;0.0
26/12/2013;914;28.0;35.1;4.5;10.0;1021.4;0.0;0.0
27/12/2013;1097;32.0;39.9;5.2;10.0;1021.0;0.0;0.0
28/12/2013;1837;30.9;55.0;5.8;10.0;1017.7;0.0;0.0
29/12/2013;1647;36.0;55.0;5.4;7.6;1007.5;0.0;0.0
30/12/2013;1490;28.9;48.0;6.2;9.8;1006.1;1.2;0.0
31/12/2013;2382;21.0;45.0;4.4;9.9;1015.5;0.0;0.0
01/01/2014;1685;21.0;33.1;5.1;10.0;1021.8;0.0;0.0
02/01/2014;1125;24.1;33.1;9.8;9.2;1013.3;0.02;0.0
03/01/2014;638;10.0;24.8;10.1;3.8;1007.4;0.58;0.0
04/01/2014;950;8.1;28.0;4.0;10.0;1025.7;0.02;5.9
05/01/2014;1122;27.0;36.0;3.8;6.4;1019.3;0.0;5.9
06/01/2014;1929;35.6;55.0;6.3;3.6;997.5;0.23;3.9
07/01/2014;2142;3.9;36.0;13.0;9.4;1010.5;0.27;1.2
08/01/2014;2067;9.0;21.0;6.3;10.0;1025.9;0.0;0.0
09/01/2014;1566;9.0;32.0;2.8;10.0;1030.0;0.0;0.0
10/01/2014;1943;21.9;36.0;2.9;6.4;1027.2;0.0;0.0
11/01/2014;1369;30.0;57.9;5.6;3.1;1007.3;1.4;0.0
12/01/2014;1104;37.0;57.9;7.2;9.7;998.7;0.42;0.0
13/01/2014;1590;37.0;54.0;4.4;9.8;1013.0;0.05;0.0
14/01/2014;1561;37.0;52.0;4.7;8.5;1004.2;0.0;0.0
15/01/2014;1386;39.2;46.9;3.3;8.8;1005.0;0.38;0.0
16/01/2014;1539;36.1;41.0;4.4;9.9;1007.1;0.0;0.0
17/01/2014;1827;32.7;44.6;6.1;10.0;1014.6;0.0;0.0
18/01/2014;1590;32.0;41.0;6.6;10.0;1005.1;0.0;0.0
19/01/2014;1500;24.8;35.6;7.3;10.0;1014.6;0.07;0.0
